,Solar Radiation [W/m2]
79.06666666666666,0.10694444444443836
79.08333333333333,0.13368055555554795
79.1,0.16041666666665755
79.11666666666666,0.18715277777776712
79.13333333333334,0.21388888888887672
79.15,0.2406250000000091
79.16666666666667,0.2673611111111187
79.18333333333334,0.2940972222222283
79.2,0.3208333333333379
79.21666666666667,0.34756944444444743
79.23333333333333,0.37430555555555706
79.25,0.40104166666666663
79.26666666666667,0.42777777777777626
79.28333333333333,0.45451388888888583
79.3,0.48124999999999546
79.31666666666666,0.507986111111105
79.33333333333333,0.5347222222222145
79.35,0.5614583333333242
79.36666666666666,0.5881944444444338
79.38333333333334,0.6149305555555434
79.4,0.6416666666666758
79.41666666666667,0.6684027777777853
79.43333333333334,0.6951388888888949
79.45,0.7218750000000046
79.46666666666667,0.7486111111111141
79.48333333333333,0.7753472222222237
79.5,0.8020833333333333
79.51666666666667,0.8288194444444429
79.53333333333333,0.8555555555555525
79.55,0.882291666666662
79.56666666666666,0.9090277777777717
79.58333333333333,0.9357638888888813
79.6,0.9624999999999909
79.61666666666666,0.9892361111111004
79.63333333333334,1.01597222222221
79.65,1.0427083333333425
79.66666666666667,1.069444444444452
79.68333333333334,1.0961805555555615
79.7,1.1229166666666712
79.71666666666667,1.1496527777777807
79.73333333333333,1.1763888888888905
79.75,1.203125
79.76666666666667,1.2298611111111095
79.78333333333333,1.2565972222222193
79.8,1.2833333333333288
79.81666666666666,1.3100694444444383
79.83333333333333,1.3368055555555478
79.85,1.3635416666666573
79.86666666666666,1.3902777777777673
79.88333333333334,1.4170138888888768
79.9,1.4437500000000092
79.91666666666667,1.4704861111111187
79.93333333333334,1.4972222222222282
79.95,1.5239583333333377
79.96666666666667,1.5506944444444475
79.98333333333333,1.577430555555557
80.0,1.6041666666666665
80.01666666666667,1.7187499999999936
80.03333333333333,1.8333333333333202
80.05,1.947916666666647
80.06666666666666,2.062499999999974
80.08333333333333,2.1770833333333006
80.1,2.2916666666666274
80.11666666666666,2.4062499999999543
80.13333333333334,2.520833333333281
80.15,2.6354166666667056
80.16666666666667,2.7500000000000324
80.18333333333334,2.8645833333333592
80.2,2.9791666666666856
80.21666666666667,3.093750000000013
80.23333333333333,3.2083333333333397
80.25,3.3229166666666665
80.26666666666667,3.4374999999999933
80.28333333333333,3.55208333333332
80.3,3.666666666666647
80.31666666666666,3.781249999999974
80.33333333333333,3.8958333333333006
80.35,4.010416666666627
80.36666666666666,4.124999999999955
80.38333333333334,4.2395833333332815
80.4,4.354166666666706
80.41666666666667,4.468750000000032
80.43333333333334,4.58333333333336
80.45,4.6979166666666865
80.46666666666667,4.812500000000012
80.48333333333333,4.92708333333334
80.5,5.041666666666667
80.51666666666667,5.156249999999993
80.53333333333333,5.270833333333321
80.55,5.385416666666647
80.56666666666666,5.499999999999973
80.58333333333333,5.614583333333301
80.6,5.729166666666628
80.61666666666666,5.843749999999954
80.63333333333334,5.9583333333332815
80.65,6.072916666666706
80.66666666666667,6.187500000000033
80.68333333333334,6.302083333333359
80.7,6.4166666666666865
80.71666666666667,6.531250000000013
80.73333333333333,6.645833333333339
80.75,6.760416666666667
80.76666666666667,6.874999999999994
80.78333333333333,6.98958333333332
80.8,7.104166666666647
80.81666666666666,7.218749999999973
80.83333333333333,7.3333333333333
80.85,7.447916666666628
80.86666666666666,7.562499999999954
80.88333333333334,7.677083333333281
80.9,7.791666666666705
80.91666666666667,7.906250000000033
80.93333333333334,8.020833333333359
80.95,8.135416666666686
80.96666666666667,8.250000000000012
80.98333333333333,8.36458333333334
81.0,8.479166666666666
81.01666666666667,8.696874999999988
81.03333333333333,8.914583333333308
81.05,9.13229166666663
81.06666666666666,9.349999999999952
81.08333333333333,9.567708333333272
81.1,9.785416666666592
81.11666666666666,10.003124999999914
81.13333333333334,10.220833333333234
81.15,10.43854166666674
81.16666666666667,10.65625000000006
81.18333333333334,10.873958333333382
81.2,11.091666666666704
81.21666666666667,11.309375000000024
81.23333333333333,11.527083333333346
81.25,11.744791666666664
81.26666666666667,11.962499999999986
81.28333333333333,12.180208333333308
81.3,12.39791666666663
81.31666666666666,12.61562499999995
81.33333333333333,12.833333333333272
81.35,13.051041666666594
81.36666666666666,13.268749999999912
81.38333333333334,13.486458333333234
81.4,13.70416666666674
81.41666666666667,13.921875000000062
81.43333333333334,14.139583333333382
81.45,14.357291666666704
81.46666666666667,14.575000000000026
81.48333333333333,14.792708333333344
81.5,15.010416666666666
81.51666666666667,15.228124999999988
81.53333333333333,15.445833333333306
81.55,15.663541666666628
81.56666666666666,15.88124999999995
81.58333333333333,16.09895833333327
81.6,16.316666666666592
81.61666666666666,16.534374999999912
81.63333333333334,16.752083333333236
81.65,16.96979166666674
81.66666666666667,17.18750000000006
81.68333333333334,17.40520833333338
81.7,17.622916666666704
81.71666666666667,17.840625000000024
81.73333333333333,18.058333333333344
81.75,18.276041666666668
81.76666666666667,18.493749999999988
81.78333333333333,18.711458333333308
81.8,18.929166666666628
81.81666666666666,19.14687499999995
81.83333333333333,19.36458333333327
81.85,19.582291666666592
81.86666666666666,19.799999999999912
81.88333333333334,20.017708333333232
81.9,20.23541666666674
81.91666666666667,20.45312500000006
81.93333333333334,20.670833333333384
81.95,20.888541666666704
81.96666666666667,21.106250000000024
81.98333333333333,21.323958333333344
82.0,21.541666666666664
82.01666666666667,21.713541666666654
82.03333333333333,21.885416666666643
82.05,22.057291666666636
82.06666666666666,22.229166666666625
82.08333333333333,22.401041666666615
82.1,22.57291666666661
82.11666666666666,22.744791666666597
82.13333333333334,22.916666666666586
82.15,23.08854166666672
82.16666666666667,23.260416666666714
82.18333333333334,23.432291666666703
82.2,23.604166666666693
82.21666666666667,23.77604166666669
82.23333333333333,23.947916666666675
82.25,24.119791666666664
82.26666666666667,24.291666666666654
82.28333333333333,24.463541666666643
82.3,24.635416666666636
82.31666666666666,24.807291666666625
82.33333333333333,24.979166666666615
82.35,25.15104166666661
82.36666666666666,25.322916666666597
82.38333333333334,25.494791666666586
82.4,25.66666666666672
82.41666666666667,25.838541666666718
82.43333333333334,26.010416666666703
82.45,26.182291666666693
82.46666666666667,26.35416666666669
82.48333333333333,26.52604166666668
82.5,26.697916666666664
82.51666666666667,26.869791666666654
82.53333333333333,27.041666666666643
82.55,27.21354166666664
82.56666666666666,27.385416666666625
82.58333333333333,27.557291666666615
82.6,27.72916666666661
82.61666666666666,27.9010416666666
82.63333333333334,28.072916666666586
82.65,28.24479166666672
82.66666666666667,28.416666666666718
82.68333333333334,28.588541666666703
82.7,28.760416666666693
82.71666666666667,28.93229166666669
82.73333333333333,29.10416666666668
82.75,29.276041666666664
82.76666666666667,29.447916666666654
82.78333333333333,29.619791666666643
82.8,29.79166666666664
82.81666666666666,29.963541666666625
82.83333333333333,30.135416666666615
82.85,30.30729166666661
82.86666666666666,30.4791666666666
82.88333333333334,30.651041666666586
82.9,30.82291666666672
82.91666666666667,30.994791666666718
82.93333333333334,31.166666666666703
82.95,31.338541666666693
82.96666666666667,31.51041666666669
82.98333333333333,31.68229166666668
83.0,31.854166666666668
83.01666666666667,31.99166666666666
83.03333333333333,32.12916666666665
83.05,32.266666666666644
83.06666666666666,32.40416666666663
83.08333333333333,32.54166666666663
83.1,32.67916666666662
83.11666666666666,32.81666666666661
83.13333333333334,32.9541666666666
83.15,33.09166666666671
83.16666666666667,33.22916666666671
83.18333333333334,33.366666666666696
83.2,33.50416666666669
83.21666666666667,33.64166666666668
83.23333333333333,33.779166666666676
83.25,33.916666666666664
83.26666666666667,34.05416666666666
83.28333333333333,34.19166666666665
83.3,34.329166666666644
83.31666666666666,34.46666666666663
83.33333333333333,34.60416666666663
83.35,34.74166666666662
83.36666666666666,34.87916666666661
83.38333333333334,35.0166666666666
83.4,35.15416666666671
83.41666666666667,35.29166666666671
83.43333333333334,35.429166666666696
83.45,35.56666666666669
83.46666666666667,35.70416666666668
83.48333333333333,35.841666666666676
83.5,35.979166666666664
83.51666666666667,36.11666666666666
83.53333333333333,36.25416666666665
83.55,36.391666666666644
83.56666666666666,36.52916666666663
83.58333333333333,36.66666666666663
83.6,36.80416666666662
83.61666666666666,36.94166666666661
83.63333333333334,37.0791666666666
83.65,37.21666666666671
83.66666666666667,37.35416666666671
83.68333333333334,37.491666666666696
83.7,37.62916666666669
83.71666666666667,37.76666666666668
83.73333333333333,37.904166666666676
83.75,38.041666666666664
83.76666666666667,38.17916666666666
83.78333333333333,38.31666666666665
83.8,38.454166666666644
83.81666666666666,38.59166666666663
83.83333333333333,38.72916666666663
83.85,38.86666666666662
83.86666666666666,39.00416666666661
83.88333333333334,39.1416666666666
83.9,39.27916666666671
83.91666666666667,39.41666666666671
83.93333333333334,39.554166666666696
83.95,39.69166666666669
83.96666666666667,39.82916666666668
83.98333333333333,39.966666666666676
84.0,40.104166666666664
84.01666666666667,40.12708333333333
84.03333333333333,40.15
84.05,40.172916666666666
84.06666666666666,40.195833333333326
84.08333333333333,40.21874999999999
84.1,40.24166666666666
84.11666666666666,40.26458333333333
84.13333333333334,40.287499999999994
84.15,40.310416666666676
84.16666666666667,40.33333333333334
84.18333333333334,40.35625
84.2,40.37916666666667
84.21666666666667,40.40208333333334
84.23333333333333,40.425000000000004
84.25,40.44791666666667
84.26666666666667,40.47083333333333
84.28333333333333,40.49375
84.3,40.51666666666666
84.31666666666666,40.539583333333326
84.33333333333333,40.56249999999999
84.35,40.58541666666666
84.36666666666666,40.60833333333333
84.38333333333334,40.63124999999999
84.4,40.654166666666676
84.41666666666667,40.677083333333336
84.43333333333334,40.7
84.45,40.72291666666667
84.46666666666667,40.74583333333334
84.48333333333333,40.768750000000004
84.5,40.79166666666667
84.51666666666667,40.81458333333333
84.53333333333333,40.8375
84.55,40.860416666666666
84.56666666666666,40.88333333333333
84.58333333333333,40.90624999999999
84.6,40.92916666666666
84.61666666666666,40.95208333333332
84.63333333333334,40.97499999999999
84.65,40.997916666666676
84.66666666666667,41.02083333333334
84.68333333333334,41.04375000000001
84.7,41.06666666666667
84.71666666666667,41.08958333333334
84.73333333333333,41.1125
84.75,41.135416666666664
84.76666666666667,41.15833333333333
84.78333333333333,41.18125
84.8,41.204166666666666
84.81666666666666,41.22708333333333
84.83333333333333,41.24999999999999
84.85,41.27291666666666
84.86666666666666,41.29583333333333
84.88333333333334,41.318749999999994
84.9,41.341666666666676
84.91666666666667,41.36458333333334
84.93333333333334,41.38750000000001
84.95,41.41041666666667
84.96666666666667,41.43333333333334
84.98333333333333,41.456250000000004
85.0,41.47916666666667
85.01666666666667,41.23854166666668
85.03333333333333,40.9979166666667
85.05,40.75729166666671
85.06666666666666,40.51666666666672
85.08333333333333,40.276041666666735
85.1,40.03541666666675
85.11666666666666,39.79479166666677
85.13333333333334,39.55416666666678
85.15,39.31354166666659
85.16666666666667,39.0729166666666
85.18333333333334,38.83229166666661
85.2,38.591666666666626
85.21666666666667,38.35104166666664
85.23333333333333,38.11041666666666
85.25,37.86979166666667
85.26666666666667,37.62916666666668
85.28333333333333,37.3885416666667
85.3,37.14791666666671
85.31666666666666,36.90729166666672
85.33333333333333,36.666666666666735
85.35,36.42604166666675
85.36666666666666,36.18541666666677
85.38333333333334,35.944791666666774
85.4,35.70416666666659
85.41666666666667,35.4635416666666
85.43333333333334,35.22291666666661
85.45,34.982291666666626
85.46666666666667,34.74166666666664
85.48333333333333,34.50104166666666
85.5,34.260416666666664
85.51666666666667,34.01979166666668
85.53333333333333,33.7791666666667
85.55,33.53854166666671
85.56666666666666,33.29791666666672
85.58333333333333,33.057291666666735
85.6,32.81666666666675
85.61666666666666,32.57604166666677
85.63333333333334,32.335416666666774
85.65,32.09479166666659
85.66666666666667,31.8541666666666
85.68333333333334,31.613541666666613
85.7,31.372916666666626
85.71666666666667,31.13229166666664
85.73333333333333,30.891666666666655
85.75,30.651041666666668
85.76666666666667,30.41041666666668
85.78333333333333,30.169791666666697
85.8,29.92916666666671
85.81666666666666,29.688541666666723
85.83333333333333,29.447916666666735
85.85,29.207291666666748
85.86666666666666,28.966666666666764
85.88333333333334,28.726041666666777
85.9,28.485416666666588
85.91666666666667,28.2447916666666
85.93333333333334,28.004166666666613
85.95,27.763541666666626
85.96666666666667,27.52291666666664
85.98333333333333,27.282291666666655
86.0,27.041666666666668
86.01666666666667,26.96145833333334
86.03333333333333,26.88125000000001
86.05,26.80104166666668
86.06666666666666,26.72083333333335
86.08333333333333,26.64062500000002
86.1,26.560416666666697
86.11666666666666,26.48020833333337
86.13333333333334,26.400000000000038
86.15,26.31979166666664
86.16666666666667,26.23958333333331
86.18333333333334,26.15937499999998
86.2,26.07916666666665
86.21666666666667,25.998958333333327
86.23333333333333,25.91875
86.25,25.838541666666668
86.26666666666667,25.75833333333334
86.28333333333333,25.678125000000012
86.3,25.59791666666668
86.31666666666666,25.517708333333353
86.33333333333333,25.43750000000002
86.35,25.357291666666693
86.36666666666666,25.277083333333366
86.38333333333334,25.196875000000034
86.4,25.116666666666642
86.41666666666667,25.03645833333331
86.43333333333334,24.956249999999983
86.45,24.87604166666665
86.46666666666667,24.795833333333324
86.48333333333333,24.715624999999996
86.5,24.635416666666664
86.51666666666667,24.55520833333334
86.53333333333333,24.475000000000012
86.55,24.394791666666684
86.56666666666666,24.314583333333353
86.58333333333333,24.234375000000025
86.6,24.154166666666697
86.61666666666666,24.073958333333366
86.63333333333334,23.993750000000038
86.65,23.913541666666642
86.66666666666667,23.833333333333314
86.68333333333334,23.753124999999983
86.7,23.672916666666655
86.71666666666667,23.592708333333327
86.73333333333333,23.512499999999996
86.75,23.432291666666668
86.76666666666667,23.352083333333336
86.78333333333333,23.27187500000001
86.8,23.191666666666684
86.81666666666666,23.111458333333356
86.83333333333333,23.031250000000025
86.85,22.951041666666697
86.86666666666666,22.87083333333337
86.88333333333334,22.790625000000038
86.9,22.710416666666642
86.91666666666667,22.630208333333314
86.93333333333334,22.549999999999986
86.95,22.469791666666655
86.96666666666667,22.389583333333327
86.98333333333333,22.309375
87.0,22.229166666666668
87.01666666666667,22.14131944444445
87.03333333333333,22.053472222222233
87.05,21.965625000000014
87.06666666666666,21.8777777777778
87.08333333333333,21.789930555555582
87.1,21.702083333333366
87.11666666666666,21.614236111111147
87.13333333333334,21.52638888888893
87.15,21.438541666666637
87.16666666666667,21.35069444444442
87.18333333333334,21.262847222222202
87.2,21.17499999999999
87.21666666666667,21.08715277777777
87.23333333333333,20.99930555555555
87.25,20.911458333333336
87.26666666666667,20.823611111111116
87.28333333333333,20.7357638888889
87.3,20.647916666666685
87.31666666666666,20.560069444444466
87.33333333333333,20.47222222222225
87.35,20.38437500000003
87.36666666666666,20.29652777777781
87.38333333333334,20.208680555555596
87.4,20.120833333333305
87.41666666666667,20.032986111111086
87.43333333333334,19.94513888888887
87.45,19.85729166666665
87.46666666666667,19.769444444444435
87.48333333333333,19.68159722222222
87.5,19.59375
87.51666666666667,19.505902777777784
87.53333333333333,19.418055555555565
87.55,19.33020833333335
87.56666666666666,19.242361111111133
87.58333333333333,19.154513888888914
87.6,19.0666666666667
87.61666666666666,18.97881944444448
87.63333333333334,18.890972222222263
87.65,18.80312499999997
87.66666666666667,18.715277777777754
87.68333333333334,18.627430555555534
87.7,18.53958333333332
87.71666666666667,18.451736111111103
87.73333333333333,18.363888888888884
87.75,18.276041666666668
87.76666666666667,18.18819444444445
87.78333333333333,18.100347222222233
87.8,18.012500000000017
87.81666666666666,17.924652777777798
87.83333333333333,17.836805555555582
87.85,17.748958333333363
87.86666666666666,17.661111111111143
87.88333333333334,17.57326388888893
87.9,17.485416666666637
87.91666666666667,17.397569444444418
87.93333333333334,17.309722222222202
87.95,17.221874999999983
87.96666666666667,17.134027777777767
87.98333333333333,17.04618055555555
88.0,16.958333333333332
88.01666666666667,16.80173611111112
88.03333333333333,16.64513888888891
88.05,16.488541666666695
88.06666666666666,16.33194444444448
88.08333333333333,16.175347222222268
88.1,16.018750000000054
88.11666666666666,15.86215277777784
88.13333333333334,15.705555555555627
88.15,15.54895833333328
88.16666666666667,15.392361111111068
88.18333333333334,15.235763888888853
88.2,15.079166666666639
88.21666666666667,14.922569444444425
88.23333333333333,14.765972222222212
88.25,14.609375
88.26666666666667,14.452777777777786
88.28333333333333,14.296180555555573
88.3,14.13958333333336
88.31666666666666,13.982986111111146
88.33333333333333,13.826388888888934
88.35,13.66979166666672
88.36666666666666,13.513194444444506
88.38333333333334,13.356597222222293
88.4,13.199999999999946
88.41666666666667,13.043402777777734
88.43333333333334,12.88680555555552
88.45,12.730208333333307
88.46666666666667,12.573611111111093
88.48333333333333,12.417013888888881
88.5,12.260416666666668
88.51666666666667,12.103819444444454
88.53333333333333,11.94722222222224
88.55,11.790625000000025
88.56666666666666,11.634027777777812
88.58333333333333,11.4774305555556
88.6,11.320833333333386
88.61666666666666,11.164236111111173
88.63333333333334,11.007638888888959
88.65,10.851041666666616
88.66666666666667,10.694444444444402
88.68333333333334,10.537847222222187
88.7,10.381249999999975
88.71666666666667,10.22465277777776
88.73333333333333,10.068055555555548
88.75,9.911458333333334
88.76666666666667,9.75486111111112
88.78333333333333,9.598263888888907
88.8,9.441666666666693
88.81666666666666,9.285069444444481
88.83333333333333,9.128472222222268
88.85,8.971875000000054
88.86666666666666,8.81527777777784
88.88333333333334,8.658680555555629
88.9,8.502083333333282
88.91666666666667,8.345486111111066
88.93333333333334,8.188888888888853
88.95,8.03229166666664
88.96666666666667,7.875694444444427
88.98333333333333,7.719097222222214
89.0,7.562500000000001
89.01666666666667,7.467013888888895
89.03333333333333,7.371527777777789
89.05,7.276041666666683
89.06666666666666,7.1805555555555785
89.08333333333333,7.085069444444472
89.1,6.989583333333367
89.11666666666666,6.8940972222222605
89.13333333333334,6.798611111111154
89.15,6.703124999999967
89.16666666666667,6.607638888888863
89.18333333333334,6.512152777777756
89.2,6.416666666666651
89.21666666666667,6.321180555555545
89.23333333333333,6.22569444444444
89.25,6.130208333333334
89.26666666666667,6.034722222222228
89.28333333333333,5.939236111111122
89.3,5.843750000000016
89.31666666666666,5.7482638888889115
89.33333333333333,5.652777777777805
89.35,5.5572916666667
89.36666666666666,5.4618055555555935
89.38333333333334,5.366319444444487
89.4,5.270833333333301
89.41666666666667,5.175347222222196
89.43333333333334,5.079861111111089
89.45,4.984374999999984
89.46666666666667,4.888888888888878
89.48333333333333,4.793402777777772
89.5,4.697916666666667
89.51666666666667,4.602430555555562
89.53333333333333,4.506944444444455
89.55,4.41145833333335
89.56666666666666,4.315972222222244
89.58333333333333,4.220486111111138
89.6,4.125000000000033
89.61666666666666,4.029513888888927
89.63333333333334,3.934027777777821
89.65,3.838541666666634
89.66666666666667,3.7430555555555283
89.68333333333334,3.647569444444423
89.7,3.5520833333333166
89.71666666666667,3.456597222222211
